orderid,itemid,cmtid,ctime,rating,userid,shopid,comment,rating_star,skin_suitability,absorption,model_name
97113027071554,3034933556,7385498441,1643872701,1,244520715,423318317,,5,,,Skintella Moisturzer
96595355114840,3034933556,7327032312,1643253197,1,244520715,423318317,,5,,,Skintella Moisturzer
131253599295749,3034933556,10902724316,1677819925,1,34406074,423318317,,5,,,Travel Essence 30ml
115388951216379,3034933556,9538942932,1662984188,1,65095246,423318317,,5,,,Suntella UV Milk
112860428184991,3034933556,9200577251,1659947744,1,65095246,423318317,,5,,,Skintella Moisturzer
130421323209756,3034933556,10831968066,1676979049,1,27661785,423318317,,5,,,Coalface Soap
102901654663119,3034933556,8061222583,1649856644,1,71942218,423318317,,4,,,HoneyGlo + Free Mitt
101379776679792,3034933556,7825755018,1647879801,1,45476666,423318317,,5,,,Coalface Soap
99212789306706,3034933556,7629992760,1646202460,1,89977089,423318317,,5,,,Skintella Moisturzer
111662329149682,3034933556,9006734550,1658132656,1,197856169,423318317,,5,,,Coalberry Cleanser
105802570627923,3034933556,8361056090,1652446412,1,45476666,423318317,,5,,,Coalface Soap
103517024646552,3034933556,8085854720,1650081018,1,273733058,423318317,,5,,,Rosa Glow Essence
108070219243311,3034933556,8601682584,1654619276,1,278807303,423318317,,5,,,Coalface Soap
130071482219375,3034933556,10824903085,1676891781,1,40866671,423318317,,5,,,NEW Skintella Serum
129947863293404,3034933556,10820605701,1676855014,1,170400478,423318317,,5,,,Hyalumelon Toner
91966149191348,3034933556,6782841756,1638453379,1,65019522,423318317,,5,,,Skintella Moisturzer
132600662288474,3034933556,11064286250,1679544692,1,255458465,423318317,,5,,,Skintella Moisturzer
101030614388279,3034933556,8031677940,1649640160,1,102690836,423318317,,5,,,Skintella Moisturzer
104551255639900,3034933556,8272546397,1651674508,1,103331433,423318317,,5,,,Coalberry Cleanser
93420117454893,3034933556,7004655314,1640215454,1,102690836,423318317,,5,,,Soap + Serum
119074366242638,3034933556,9796654394,1665631207,1,345157122,423318317,,5,,,HoneyGlo Exfoliant
110268502199985,3034933556,8854505369,1656840249,1,123035631,423318317,,5,,,Travel Serum 1.0
108549177310169,3034933556,8652045001,1655014818,1,123035631,423318317,,5,,,Travel Serum 1.0
130073479247890,3034933556,10816468617,1676791754,1,28713270,423318317,,5,,,Suntella UV Milk
130334206214072,3034933556,10816587217,1676792767,1,238488182,423318317,,5,,,Coalface Soap
130169372238379,3034933556,10810725164,1676713593,1,18652580,423318317,,5,,,Hyalumelon Toner
131307988269741,3034933556,10908196111,1677858699,1,253773256,423318317,,5,,,Skintella Moisturzer
104809978659841,3034933556,8245524039,1651322012,1,453976592,423318317,,5,,,Suntella UV Milk ☀️
104519747670433,3034933556,8317322025,1652094832,1,391473587,423318317,,5,,,Coalface Soap
108355636525647,3034933556,8651737132,1655012952,1,453976592,423318317,,5,,,Rosa Glow Essence
119258253101824,3034933556,9832619118,1665976635,1,261267981,423318317,,5,,,Coalface Soap
117444597286557,3034933556,9661322732,1664177043,1,261267981,423318317,,5,,,NEW Coalberry
130392050259341,3034933556,10831774356,1676977621,1,31347715,423318317,,5,,,Suntella UV Milk
129863560246388,3034933556,10794657334,1676533954,1,38384281,423318317,,5,,,Soap + Cleanser
96794207319893,3034933556,7449022825,1644475701,1,133948669,423318317,,5,,,Skintella Moisturzer
111749468199725,3034933556,9065482014,1658666352,1,435682021,423318317,,5,,,Coalface Soap
96990199539625,3034933556,7396513430,1643976377,1,81617490,423318317,,5,,,Skintella Moisturzer
129956807293271,3034933556,10785881278,1676440835,1,39041949,423318317,,5,,,Bundle Soap x 3
129743361263469,3034933556,10785019763,1676434106,1,81131310,423318317,,5,,,NEW Coalberry
129814944249770,3034933556,10784388893,1676428170,1,214189193,423318317,,5,,,NEW Skintella Serum
131598896225616,3034933556,10953445074,1678294581,1,176565441,423318317,,5,,,Cleansing SHERBET
129728645272601,3034933556,10796491685,1676547394,1,24304165,423318317,,5,,,Skintella Moisturzer
130293973225378,3034933556,10830496410,1676967013,1,71034453,423318317,,5,,,Suntella UV Milk
129738767200415,3034933556,10782975086,1676393998,1,38684208,423318317,,5,,,Petites Sherbet x3
131703634282279,3034933556,10961009045,1678367070,1,293673571,423318317,,5,,,Coalface Soap
103938900563857,3034933556,8188910352,1650885348,1,411395064,423318317,,5,,,Hyalumelon Toner
131992530214048,3034933556,11024887314,1679065541,0,256796174,423318317,,3,,,Coalface Soap
131282004250814,3034933556,10935889243,1678149790,1,174297377,423318317,,5,,,Coalface Soap
129782295204279,3034933556,10772276554,1676275654,1,138501449,423318317,,5,,,Meant To Be COMBO
99124094250101,3034933556,7572230049,1645621988,1,93928605,423318317,,5,,,Coalface Soap
107397596247365,3034933556,8588612681,1654512717,1,93928605,423318317,,5,,,Coalface Soap
131830346213654,3034933556,10979600841,1678579620,1,331972220,423318317,,5,,,Serum + Moisturizer
129544164251072,3034933556,10762696970,1676168806,1,191089149,423318317,,5,,,Travel Essence 30ml
130910000297963,3034933556,10865653008,1677392941,1,294244297,423318317,,5,,,Coalface Soap
128927343285177,3034933556,10763674258,1676178180,1,23469431,423318317,,5,,,HoneyGlo Exfoliant
129561234269328,3034933556,10759276853,1676113649,1,47260167,423318317,,5,,,HoneyGlo Essence
97500061670757,3034933556,7434620731,1644335734,1,134651801,423318317,,5,,,Coalberry Cleanser
105837325526198,3034933556,8353561487,1652396788,1,134651801,423318317,,5,,,Coalberry Cleanser
129618433240287,3034933556,10758010685,1676104064,1,6226738,423318317,,5,,,HoneyGlo Exfoliant
129753854269259,3034933556,10837850236,1677054902,0,171750199,423318317,,3,,,Petite CBC 30ml
131787956216341,3034933556,10995827700,1678766818,1,143993887,423318317,,5,,,Coalface Soap
99191798675801,3034933556,7603280689,1645939157,1,100379020,423318317,,5,,,HoneyGlo + Free Mitt
129186467245768,3034933556,10767231801,1676208589,1,231480842,423318317,,5,,,Skintella Moisturzer
98095249574293,3034933556,7491350920,1644889175,1,169834035,423318317,,5,,,Hyalumelon Toner
129287478233568,3034933556,10745957876,1675982968,1,157170929,423318317,,5,,,NEW Skintella Serum
129509074224204,3034933556,10751280388,1676026733,1,13555860,423318317,,5,,,Skintella Moisturzer
131290629257537,3034933556,10917303922,1677974783,1,30333813,423318317,,5,,,Hyalumelon Toner
107263343215377,3034933556,8507002935,1653750590,1,181639130,423318317,,5,,,Coalberry Cleanser
94905537293647,3034933556,7138084552,1641451516,1,181639130,423318317,,5,,,Coalberry Cleanser
129720016271134,3034933556,10990901016,1678702018,1,61193750,423318317,,5,,,Skintella Moisturzer
95331502089233,3034933556,7207917583,1642077561,1,422055897,423318317,,5,,,Coalberry Cleanser
95782021280461,3034933556,7239506243,1642408284,1,422055897,423318317,,5,,,Skintella Moisturzer
129384355258544,3034933556,10745632377,1675966551,1,3221328,423318317,,5,,,NEW Coalberry
129179740242522,3034933556,10742532582,1675938739,1,320516912,423318317,,5,,,Suntella UV Milk
118332142203310,3034933556,9722263812,1664815089,1,80456209,423318317,,5,,,Hyalumelon Toner
92541025008599,3034933556,6848894413,1639059838,1,264017834,423318317,,5,,,Rosa Glow Essence
114715848218328,3034933556,9363541185,1661319814,1,80456209,423318317,,5,,,Hyalumelon Toner
106041024351337,3034933556,8396572660,1652780266,1,172183471,423318317,,5,,,Rosa Glow Essence
132288743264882,3034933556,11019772916,1679027133,1,427398890,423318317,,5,,,NEW Skintella Serum
129405763236173,3034933556,10758779123,1676109880,1,211170312,423318317,,5,,,HoneyGlo Exfoliant
101893117351700,3034933556,7867858299,1648277866,1,268237130,423318317,,5,,,Travel Serum 1.0
97432894619704,3034933556,7397574335,1643983334,1,268237130,423318317,,5,,,Skintella Moisturzer
105421628273318,3034933556,8360128378,1652441058,1,268237130,423318317,,5,,,Skintella Moisturzer
101888466231469,3034933556,7889892625,1648477901,1,268237130,423318317,,5,,,Skintella Moisturzer
129043497210923,3034933556,10750986532,1676024792,1,231480842,423318317,,5,,,Coalface Soap
131115261246657,3034933556,10885932630,1677646086,1,79153911,423318317,,5,,,Serum + Moisturizer
105721754603329,3034933556,8399113294,1652795283,1,40248386,423318317,,5,,,Skintella Moisturzer
92975150537488,3034933556,6887972738,1639398682,1,78295013,423318317,,5,,,Skintella Serum
99887319563026,3034933556,7642794912,1646305343,1,78295013,423318317,,5,,,Skintella Serum
131292952229711,3034933556,10906857415,1677848023,1,241402703,423318317,,5,,,Coalface Soap
129197383221399,3034933556,10728465312,1675783253,1,33906928,423318317,,5,,,Cleanser + Serum
129011804226014,3034933556,10722866120,1675745037,1,78721496,423318317,,5,,,Coalface Soap
109228260503165,3034933556,8730872401,1655724627,1,266713366,423318317,,5,,,Skintella Moisturzer
99999328591988,3034933556,7665602886,1646486348,1,160867323,423318317,,5,,,Skintella Moisturzer
103584797623725,3034933556,8078269427,1650005115,1,266713366,423318317,,5,,,Skintella Moisturzer
112353847110372,3034933556,9143669780,1659415692,1,80980425,423318317,,5,,,Hyalumelon Toner
99635659353643,3034933556,7639044854,1646282941,1,201918685,423318317,,5,,,Cleanser + Serum
131473925265205,3034933556,10927962428,1678079135,1,338963575,423318317,,5,,,HoneyGlo Exfoliant
128576018213147,3034933556,10718923584,1675690945,1,180281051,423318317,,5,,,Coalface Soap
128261122257448,3034933556,10720089966,1675700952,1,72645745,423318317,,5,,,Soap + Cleanser
118035955214843,3034933556,9706820096,1664632252,1,161746380,423318317,,5,,,Travel Essence 30ml
129120573255194,3034933556,10723704145,1675750863,1,45824638,423318317,,5,,,Suntella UV Milk
99604729654587,3034933556,7715319731,1646900426,1,141317426,423318317,,5,,,Hyalumelon Toner
95945936060549,3034933556,7259545762,1642588504,1,141317426,423318317,,5,,,Hyalumelon Toner
91804956005751,3034933556,6808960174,1638706883,1,141317426,423318317,,5,,,Hyalumelon Toner
96256041534587,3034933556,7277690018,1642753851,1,161746380,423318317,,5,,,Travel Essence
130848359272098,3034933556,10859404498,1677308062,1,320563931,423318317,,5,,,NEW Coalberry
130203474216172,3034933556,10814766736,1676776574,1,102641944,423318317,,5,,,Skintella Moisturzer
111600647149851,3034933556,9052144065,1658538960,1,345157122,423318317,,5,,,Coalface Soap
131354973211772,3034933556,10934661680,1678119345,1,456620604,423318317,,5,,,Suntella UV Milk
99238487295675,3034933556,7587719184,1645775775,1,78007732,423318317,,5,,,Skintella Serum
130589208255050,3034933556,10853424178,1677231447,1,62552509,423318317,,5,,,Suntella UV Milk
128695372240835,3034933556,10696427819,1675482943,1,243550887,423318317,,5,,,Petites Sherbet x3
130261944220192,3034933556,10822785111,1676874347,1,176503723,423318317,,5,,,Serum + Moisturizer
128923755212366,3034933556,10700533670,1675509672,1,52400379,423318317,,5,,,NEW Coalberry
129985660237581,3034933556,10808097239,1676692735,1,195888113,423318317,,5,,,Coalface Soap
109836427158639,3034933556,8806953415,1656415649,1,325865444,423318317,,5,,,Soap + Essence
130436954246685,3034933556,10862921540,1677342379,1,20743287,423318317,,5,,,Travel Essence 30ml
130677572276983,3034933556,10997220016,1678778281,1,759489090,423318317,,5,,,Coalface Soap
128658781235213,3034933556,10678800498,1675300234,1,198970755,423318317,,5,,,Travel Essence 30ml
118938628243234,3034933556,9794571591,1665595893,1,158386432,423318317,,5,,,Skintella Moisturzer
128581723202112,3034933556,10683934340,1675338519,1,9191417,423318317,,5,,,HoneyGlo Essence
129620319221161,3034933556,10765258584,1676191612,1,52672174,423318317,,5,,,Meant To Be COMBO
101168250598030,3034933556,7795344490,1647606934,1,213956972,423318317,,5,,,Coalface Soap
107367530369598,3034933556,8525110970,1653923594,1,158386432,423318317,,5,,,Skintella Moisturzer
104405379546761,3034933556,8204834456,1651010376,1,213956972,423318317,,5,,,Coalface Soap
128580532280928,3034933556,10702611297,1675525932,1,16667332,423318317,,5,,,QUICK & EASY KIT
115199000204438,3034933556,9500566566,1662644608,1,76089959,423318317,,5,,,NEW Skintella Serum
99836707691684,3034933556,7652251830,1646385682,1,28832546,423318317,,5,,,Coalface Soap
128762863267783,3034933556,10674612988,1675245926,1,51299791,423318317,,5,,,NEW Coalberry
128568895289044,3034933556,10675846011,1675253962,1,160222479,423318317,,5,,,Skintella Moisturzer
128503646265885,3034933556,10676847885,1675261201,1,86913999,423318317,,5,,,HoneyGlo Essence
131795260245757,3034933556,10979177179,1678563779,0,472415225,423318317,,3,,,Coalface Soap
131413842276281,3034933556,10914744257,1677931496,1,17400647,423318317,,5,,,Coalface Soap
115026226263791,3034933556,9477294530,1662431653,1,149179790,423318317,,5,,,NEW Skintella Serum
129184437256966,3034933556,10739267489,1675916590,1,121957300,423318317,,5,,,Petite SMG 30ml
96557246449479,3034933556,7543833691,1645356682,1,180347266,423318317,,5,,,Soap + Serum
128046948216663,3034933556,10657597471,1675048113,1,99257216,423318317,,5,,,Coalface Soap
126103115209583,3034933556,10662840458,1675093372,1,68676298,423318317,,5,,,NEW Coalberry
128416888243767,3034933556,10668119040,1675165391,1,10262052,423318317,,5,,,Suntella UV Milk
128095623290933,3034933556,10655765066,1675004611,1,66362739,423318317,,5,,,Coalface Soap
128496319230408,3034933556,10651664931,1674964655,1,58707433,423318317,,5,,,Coalface Soap
96809320655361,3034933556,7392971994,1643953871,1,79153911,423318317,,5,,,Hyalumelon Toner
97318651647755,3034933556,7385641349,1643873868,1,250509544,423318317,,5,,,Skintella Moisturzer
98085156571901,3034933556,7459411214,1644565183,1,250509544,423318317,,5,,,Skintella Moisturzer
129210815203660,3034933556,10776411759,1676329876,1,181639130,423318317,,5,,,NEW Coalberry
128064790286059,3034933556,10654356138,1674990032,1,46976646,423318317,,5,,,QUICK & EASY KIT
128873430246278,3034933556,10694480734,1675446210,1,101124524,423318317,,5,,,Kind & Gentle SET
100014393568073,3034933556,7749669239,1647239221,1,170350728,423318317,,5,,,Travel Serum 1.0
94669947554294,3034933556,7103663272,1641162006,1,170350728,423318317,,5,,,Travel Serum
114598822278446,3034933556,9347193953,1661162666,1,204836597,423318317,,5,,,Coalface Soap
128415635269359,3034933556,10654970562,1674995825,1,4628284,423318317,,5,,,Skintella Moisturzer
128097204265099,3034933556,10643816333,1674840729,1,34690384,423318317,,5,,,Travel Essence 30ml
128330192257811,3034933556,10638937262,1674791199,1,135551987,423318317,,5,,,Skintella Moisturzer
115479046211635,3034933556,9494525670,1662602186,1,274294055,423318317,,5,,,Skintella Moisturzer
107358895236854,3034933556,8528756823,1653970631,1,274294055,423318317,,5,,,Skintella Moisturzer
131882931221542,3034933556,10975911716,1678526178,1,955128810,423318317,,5,,,NEW Coalberry
99467556297258,3034933556,7603231287,1645938803,1,289743278,423318317,,5,,,Hyalumelon Toner
93353062491163,3034933556,7058526397,1640695040,1,289743278,423318317,,5,,,Hyalumelon Toner
101015969602300,3034933556,7770678699,1647420842,1,309827683,423318317,,5,,,Coalface Soap
128255448260961,3034933556,10641590001,1674815272,1,76415966,423318317,,5,,,Coalface Soap
130557768227920,3034933556,10850830101,1677210210,1,288076129,423318317,,5,,,Soap + Serum
112530355140826,3034933556,9132539589,1659311603,1,239925159,423318317,,5,,,Wipe It All (3packs)
112499885102868,3034933556,9100729305,1658996349,1,239925159,423318317,,5,,,Coalface Soap
127624259254534,3034933556,10631349975,1674667629,1,241146699,423318317,,5,,,Suntella UV Milk
129997758278058,3034933556,10795095647,1676537320,1,318639971,423318317,,5,,,Coalface Soap
129904394225829,3034933556,10790800636,1676480249,1,125761461,423318317,,5,,,NEW Coalberry
128334859218655,3034933556,10650803107,1674953436,1,115690310,423318317,,4,,,Skintella Moisturzer
129297761263891,3034933556,10726266730,1675768293,1,416581402,423318317,,5,,,Petite Suntella 15ml
127307395245220,3034933556,10652284357,1674970581,1,18302806,423318317,,5,,,Coalface Soap
112762428182695,3034933556,9179847343,1659749495,1,204501384,423318317,,5,,,Skintella Moisturzer
131544453291543,3034933556,10940067262,1678179685,1,428538587,423318317,,5,,,HoneyGlo Exfoliant
129176059240769,3034933556,10771604168,1676270443,1,285074773,423318317,,5,,,Skintella Moisturzer
127874493272184,3034933556,10620189362,1674483798,1,182310883,423318317,,5,,,Coalface Soap
117276944264565,3034933556,9623467706,1663766906,1,146644561,423318317,,5,,,Rosa Glow Essence
109834153128645,3034933556,8873996613,1657020890,1,146644561,423318317,,5,,,Rosa Glow Essence
127675336249173,3034933556,10614254698,1674385320,1,175218694,423318317,,5,,,Petite Suntella 15ml
127805452203509,3034933556,10612683700,1674365591,1,134829849,423318317,,5,,,Petite CBC 30ml
127827451263174,3034933556,10614491917,1674388265,1,10925513,423318317,,5,,,QUICK & EASY KIT
126852392206038,3034933556,10615097328,1674396486,1,197619595,423318317,,5,,,Coalface Soap
127807845228622,3034933556,10618716158,1674465221,1,92236213,423318317,,5,,,Suntella UV Milk
110540692195577,3034933556,8890147585,1657166622,1,174498781,423318317,,5,,,Coalface Soap
